YEAR,STATEFIP,CITY,SEX,AGE,RACED,EDUC,EMPSTAT,OCC2010,IND,UHRSWORK,INCTOT,INCWAGE
2015,25,0,2,51,Chinese,10,1,3150,8170,40,120000,120000
2015,25,0,1,29,Chinese,8,1,8650,8190,30,30000,30000
2015,25,0,2,27,Chinese,6,1,4230,8680,38,25000,25000
2015,25,0,1,46,Indian,11,1,120,6890,40,125000,125000
2015,25,0,2,42,Indian,11,1,430,7390,40,135000,135000
2015,25,0,2,14,Indian,2,0,9920,0,0,9999999,999999
2015,25,0,1,11,Indian,1,0,9920,0,0,9999999,999999
2015,25,3770,1,32,Other,7,1,6260,3190,1,10000,10000
2015,25,3770,2,74,Other,0,3,9920,0,0,8000,0
2015,25,3770,1,23,Other,10,1,4250,7770,57,31200,27000
2015,25,0,1,38,Chinese,3,1,4000,8680,22,21300,21300
2015,25,0,2,35,Chinese,10,1,4720,8680,40,10000,10000
2015,25,0,1,6,Chinese,1,0,9920,0,0,9999999,999999
2015,25,0,1,2,Chinese,0,0,9920,0,0,9999999,999999
2015,25,0,2,1,Chinese,0,0,9920,0,0,9999999,999999
2015,25,0,1,71,Chinese,2,3,9920,0,0,0,0
2015,25,0,2,64,Chinese,2,3,7750,3960,50,20000,20000
2015,25,0,2,28,Chinese,11,1,1240,8190,45,47000,47000
2015,25,810,2,28,Chinese,11,1,1760,7870,50,30000,30000
2015,25,930,1,21,Indian,10,3,9920,0,0,0,0
2015,25,810,2,21,Chinese,6,3,5860,7860,20,3000,3000
2015,25,810,2,47,Chinese,1,1,6230,5380,40,80000,80000
2015,25,810,1,55,Chinese,6,1,8220,2370,40,14400,14400
2015,25,810,2,25,Chinese,10,1,4760,5170,20,9000,9000
2015,25,0,2,82,Filipino,7,1,8350,8880,2,10800,0
2015,25,0,2,21,Chinese,6,1,1050,8570,10,11500,1500
2015,25,0,1,65,Indian,6,3,4720,5170,0,11350,0
2015,25,0,2,63,Indian,2,1,5620,5170,15,4000,4000
2015,25,0,2,19,Chinese,7,3,4850,3370,0,0,0
2015,25,0,2,20,Indian,7,1,2340,7870,6,1500,1500
2015,25,0,2,56,Chinese,10,3,9920,0,0,0,0
2015,25,0,2,28,Chinese,10,3,6120,9170,0,0,0
2015,25,0,2,56,Chinese,8,1,4600,8470,10,6000,6000
2015,25,0,2,56,Chinese,6,1,4720,8680,40,10000,10000
2015,25,0,1,62,Chinese,6,1,4000,8680,50,20000,20000
2015,25,0,2,37,Chinese,6,1,4110,8680,20,3000,3000
2015,25,0,1,18,Chinese,5,3,9920,0,0,0,0
2015,25,0,1,46,Chinese,11,1,4820,6970,55,300000,300000
2015,25,7570,1,45,Vietnamese,8,1,1550,3390,43,119500,119000
2015,25,7570,1,67,Vietnamese,8,1,5620,5380,40,44200,32800
2015,25,7570,2,61,Vietnamese,3,1,5620,5380,40,35000,35000
2015,25,7570,1,63,Vietnamese,0,3,9920,0,0,6600,0
2015,25,7570,1,27,Vietnamese,7,1,4760,5170,40,20000,20000
2015,25,7570,2,22,Vietnamese,10,1,4520,8990,44,9000,9000
2015,25,7570,2,21,Vietnamese,7,1,4520,8990,44,9000,9000
2015,25,7570,1,61,Vietnamese,0,3,9920,0,0,0,0
2015,25,7570,2,56,Vietnamese,0,3,9920,0,0,6600,0
2015,25,810,2,39,Chinese,11,1,3300,8190,40,70000,70000
2015,25,810,1,46,Chinese,11,3,2750,8560,0,0,0
2015,25,810,1,12,Chinese,2,0,9920,0,0,9999999,999999
2015,25,0,1,49,Chinese,10,1,5520,6290,55,43700,43700
2015,25,810,2,27,Vietnamese,6,1,4520,8980,24,14000,14000
2015,25,810,2,20,Vietnamese,6,3,4720,4970,0,0,0
2015,25,810,1,33,Other,6,1,4110,8680,40,31200,31200
2015,25,810,1,65,Vietnamese,6,3,9920,0,0,14200,0
2015,25,810,2,39,Vietnamese,8,1,4520,8590,30,22800,9800
2015,25,810,1,41,Vietnamese,10,3,1760,7460,12,43600,43600
2015,25,810,1,1,Vietnamese,0,0,9920,0,0,9999999,999999
2015,25,810,2,33,Vietnamese,10,1,5700,8190,40,26600,26600
2015,25,810,1,34,Vietnamese,10,1,1020,7290,40,19000,19000
2015,25,810,1,20,Other,6,3,5820,5580,0,0,0
2015,25,810,1,28,Other,10,3,1300,7290,0,0,0
2015,25,0,2,30,Chinese,10,3,1220,7460,0,20000,0
2015,25,3770,1,42,Vietnamese,0,1,4520,8990,30,11200,11000
2015,25,3770,2,44,Vietnamese,0,1,4520,8990,30,11000,11000
2015,25,3770,1,20,Vietnamese,7,3,9920,0,0,0,0
2015,25,3770,2,14,Vietnamese,2,0,9920,0,0,9999999,999999
2015,25,0,2,20,Chinese,7,3,2400,8570,0,0,0
2015,25,0,2,33,Indian,11,1,730,7870,40,41100,41100
2015,25,3770,1,19,Other,7,3,4760,5170,0,3700,0
2015,25,930,1,80,Japanese,10,3,9920,0,0,1200,0
2015,25,810,1,20,Other,6,3,5820,5580,0,0,0
2015,25,810,1,32,Chinese,11,3,4700,4585,0,0,0
2015,25,810,2,28,Chinese,10,3,5860,9590,0,0,0
2015,25,810,2,2,Chinese,0,0,9920,0,0,9999999,999999
2015,25,0,1,19,Korean,6,3,4540,8590,6,140,140
2015,25,0,2,19,Other,6,3,5700,8270,3,140,140
2015,25,0,1,30,Chinese,10,1,1000,6890,40,90000,90000
2015,25,0,1,45,Other,11,1,110,7380,40,110000,110000
2015,25,0,1,23,Chinese,10,3,9920,0,0,0,0
2015,25,0,1,42,Vietnamese,10,1,4520,8990,35,25000,0
2015,25,0,2,20,Chinese,7,2,9920,9920,0,0,0
2015,25,0,1,66,Chinese,6,3,8965,1870,0,31900,0
2015,25,0,2,62,Chinese,2,1,4030,8680,40,22100,21100
2015,25,0,2,35,Chinese,10,1,5110,7970,40,40800,40000
2015,25,0,1,33,Chinese,10,1,1000,7570,40,75001,75000
2015,25,0,1,31,Chinese,10,1,5810,6990,40,29300,28800
2015,25,0,2,39,Indian,10,1,300,7570,55,151000,150000
2015,25,0,2,34,Chinese,8,2,2540,7860,40,25000,25000
2015,25,0,2,60,Chinese,6,3,4950,5690,0,0,0
2015,25,0,2,45,Filipino,10,1,1720,2190,42,100000,100000
2015,25,810,1,26,Chinese,10,1,2200,7870,50,26400,26400
2015,25,810,2,27,Chinese,11,3,9920,0,0,0,0
2015,25,810,2,48,Chinese,11,1,2310,7860,32,12000,12000
2015,25,810,1,20,Japanese,7,1,8140,7370,8,1900,1900
2015,25,0,1,71,Indian,11,1,7700,1990,40,125100,100000
2015,25,0,2,70,Indian,11,1,800,1990,30,27000,15000
2015,25,810,1,59,Filipino,11,1,840,6990,40,93000,90000
2015,25,0,2,38,Other,11,1,2200,7870,60,70000,70000
2015,25,0,1,39,Other,11,1,10,6990,55,250000,250000
2015,25,0,1,7,Other,1,0,9920,0,0,9999999,999999
2015,25,0,2,5,Other,0,0,9920,0,0,9999999,999999
2015,25,0,2,40,Chinese,7,1,2310,7860,40,36000,36000
2015,25,0,1,53,Vietnamese,1,1,4220,2370,60,45000,45000
2015,25,0,2,54,Vietnamese,2,1,5010,3390,50,40000,40000
2015,25,0,2,21,Vietnamese,7,2,4760,5380,10,3000,3000
2015,25,810,2,26,Chinese,10,3,5400,8070,0,0,0
2015,25,0,1,44,Vietnamese,10,1,1020,7380,45,118000,118000
2015,25,810,1,31,Filipino,11,1,3060,8190,40,77000,77000
2015,25,0,2,22,Indian,6,3,730,3960,40,3000,3000
2015,25,0,2,30,Indian,11,3,5000,7390,0,0,0
2015,25,0,1,30,Indian,11,1,710,7390,40,73000,73000
2015,25,0,1,0,Indian,0,0,9920,0,0,9999999,999999
2015,25,930,2,53,Chinese,11,1,1650,2190,40,146000,110000
2015,25,0,2,71,Indian,6,3,120,6870,0,16300,0
2015,25,0,2,34,Chinese,11,1,1240,7870,35,61000,61000
2015,25,0,2,0,Chinese,0,0,9920,0,0,9999999,999999
2015,25,0,2,61,Chinese,8,3,9920,0,0,0,0
2015,25,810,1,31,Vietnamese,7,3,6765,770,35,13600,13600
2015,25,0,2,43,Indian,10,3,9920,0,0,0,0
2015,25,810,2,77,Chinese,6,3,9920,0,0,15600,0
2015,25,7570,2,50,Vietnamese,11,1,2340,8370,40,38790,38000
2015,25,0,1,35,Other,0,1,7700,1880,40,47000,47000
2015,25,0,2,35,Other,6,1,5610,8880,40,25000,25000
2015,25,0,1,16,Other,2,3,9920,0,0,0,0
2015,25,0,1,13,Other,2,0,9920,0,0,9999999,999999
2015,25,0,1,11,Other,1,0,9920,0,0,9999999,999999
2015,25,0,2,8,Other,1,0,9920,0,0,9999999,999999
2015,25,0,1,38,Indian,11,1,3010,7980,40,252000,250000
2015,25,0,2,36,Indian,10,1,120,6870,40,40000,40000
2015,25,0,1,4,Indian,1,0,9920,0,0,9999999,999999
2015,25,0,1,69,Indian,10,3,9920,0,0,2000,0
2015,25,0,2,69,Indian,10,3,9920,0,0,1300,0
2015,25,0,2,42,Other,1,1,4520,8990,60,18000,18000
2015,25,0,1,18,Other,5,3,9920,0,0,5700,0
2015,25,0,2,14,Other,2,0,9920,0,0,9999999,999999
2015,25,810,1,56,Chinese,11,1,2200,7870,40,98000,98000
2015,25,810,2,60,Chinese,10,1,3600,8270,40,66000,66000
2015,25,0,2,44,Vietnamese,6,1,5620,5170,40,41300,35000
2015,25,0,1,56,Vietnamese,6,1,5620,5380,40,35000,35000
2015,25,0,1,22,Vietnamese,10,1,4720,8680,25,3000,3000
2015,25,0,1,20,Vietnamese,7,1,2340,7860,10,500,500
2015,25,0,2,14,Vietnamese,2,0,9920,0,0,9999999,999999
2015,25,0,1,51,Korean,11,3,1650,8190,0,0,0
2015,25,0,2,47,Korean,11,1,1020,7380,40,90000,90000
2015,25,0,1,15,Korean,3,0,9920,0,0,0,999999
2015,25,0,1,8,Korean,1,0,9920,0,0,9999999,999999
2015,25,0,2,18,Chinese,6,3,5860,7890,25,1300,1300
2015,25,0,1,45,Indian,11,1,30,6680,50,220000,220000
2015,25,0,2,41,Indian,11,1,2340,7890,8,4000,4000
2015,25,0,1,15,Indian,2,0,9920,0,0,0,999999
2015,25,0,1,11,Indian,2,0,9920,0,0,9999999,999999
2015,25,0,1,8,Indian,1,0,9920,0,0,9999999,999999
2015,25,0,2,18,Indian,6,3,9920,0,0,0,0
2015,25,0,2,50,Korean,10,1,2310,7860,40,47000,47000
2015,25,0,1,47,Korean,11,1,1060,680,40,90000,90000
2015,25,0,2,17,Korean,5,3,9920,0,0,0,0
2015,25,0,1,34,Indian,11,1,1400,3390,40,127540,127000
2015,25,0,1,34,Indian,10,1,5300,8660,37,26040,26000
2015,25,810,2,51,Chinese,6,1,5700,8190,40,31200,31200
2015,25,810,1,52,Chinese,6,1,4000,8680,20,8300,8300
2015,25,810,1,19,Chinese,7,3,9920,0,0,0,0
2015,25,810,1,16,Chinese,4,3,9920,0,0,0,0
2015,25,810,1,27,Korean,10,1,800,7280,40,51000,51000
2015,25,810,1,47,Vietnamese,2,1,4220,7860,40,75000,75000
2015,25,810,2,40,Vietnamese,3,1,8350,1680,40,37000,37000
2015,25,810,1,17,Vietnamese,5,3,4250,7860,40,3000,3000
2015,25,810,1,15,Vietnamese,3,0,9920,0,0,0,999999
2015,25,810,2,11,Vietnamese,2,0,9920,0,0,9999999,999999
2015,25,0,1,49,Chinese,10,1,120,6480,40,173900,172000
2015,25,0,2,49,Chinese,11,1,430,6970,50,170000,170000
2015,25,0,1,17,Chinese,5,3,4720,8680,3,500,500
2015,25,0,1,14,Chinese,2,0,9920,0,0,9999999,999999
2015,25,930,2,21,Japanese,7,3,1550,7870,12,1000,1000
2015,25,930,2,27,Japanese,10,1,2200,7870,40,30000,30000
2015,25,0,2,41,Vietnamese,11,2,3600,8170,0,0,0
2015,25,0,2,17,Chinese,5,3,4150,8680,10,14300,1200
2015,25,0,1,57,Chinese,11,1,2340,7860,25,15000,15000
2015,25,0,2,57,Chinese,10,1,230,7890,25,15000,15000
2015,25,0,1,15,Chinese,4,0,9920,0,0,0,999999
2015,25,0,1,49,Thai,6,1,4510,8980,42,50000,50000
2015,25,7570,1,26,Filipino,11,1,2200,7870,40,22800,22800
2015,25,7570,1,29,Filipino,11,1,2540,7870,40,115000,115000
2015,25,7570,1,24,Filipino,10,1,2200,7870,25,23200,23200
2015,25,930,1,43,Chinese,10,1,2200,7870,20,2600,2600
2015,25,930,1,26,Korean,11,1,1760,7870,40,30000,30000
2015,25,0,1,53,Chinese,8,3,9920,0,0,0,0
2015,25,0,2,42,Chinese,8,3,9920,0,0,0,0
2015,25,0,1,21,Chinese,0,1,4000,8680,30,9600,9600
2015,25,0,1,27,Indian,11,1,1410,570,40,72000,72000
2015,25,0,2,37,Korean,11,1,1650,8190,45,94000,94000
2015,25,0,2,21,Korean,7,1,4130,8190,16,9300,7200
2015,25,930,1,27,Chinese,10,1,2850,7470,45,48000,48000
2015,25,0,2,31,Chinese,11,1,1610,8190,40,90000,90000
2015,25,0,1,34,Chinese,11,1,1760,3390,40,90000,90000
2015,25,0,2,2,Chinese,0,0,9920,0,0,9999999,999999
2015,25,0,1,22,Other,6,1,5620,4370,40,7500,7500
2015,25,0,1,20,Other,5,3,5240,8680,20,400,400
2015,25,810,2,29,Indian,11,1,710,7390,80,140000,140000
2015,25,930,2,23,Korean,7,3,1960,7870,10,3000,3000
2015,25,0,2,46,Chinese,11,1,2100,7460,40,150000,150000
2015,25,0,2,13,Chinese,2,0,9920,0,0,9999999,999999
2015,25,0,1,11,Chinese,1,0,9920,0,0,9999999,999999
2015,25,0,1,21,Indonesian,7,3,730,6970,45,3000,3000
2015,25,0,1,44,Indian,11,1,1760,5070,40,118000,118000
2015,25,0,2,39,Chinese,11,1,1020,6690,50,132000,132000
2015,25,0,2,63,Other,6,3,7750,3960,0,7400,0
2015,25,930,2,21,Korean,6,1,3600,8190,25,4000,4000
2015,25,0,2,67,Chinese,2,1,4230,9290,2,2100,0
2015,25,0,1,54,Indian,6,1,8610,8660,50,85000,85000
2015,25,0,2,62,Indian,2,1,4150,8680,30,16000,16000
2015,25,930,1,30,Chinese,11,1,730,7390,40,89000,89000
2015,25,0,1,35,Chinese,10,1,5420,7390,40,92000,92000
2015,25,0,2,35,Chinese,11,1,730,7190,40,83000,83000
2015,25,0,1,21,Other,7,3,2920,6570,20,300,300
2015,25,0,2,37,Vietnamese,6,2,4230,7780,40,4000,4000
2015,25,0,1,17,Vietnamese,5,3,9920,0,0,0,0
2015,25,0,2,9,Vietnamese,1,0,9920,0,0,9999999,999999
2015,25,0,1,40,Vietnamese,6,3,9130,4195,0,19500,0
2015,25,0,2,59,Filipino,10,1,3130,8190,40,70000,70000
2015,25,0,1,61,Filipino,1,1,4030,8680,30,13200,13200
2015,25,0,2,30,Filipino,10,1,710,5480,45,70000,70000
2015,25,0,2,24,Filipino,10,2,4760,5380,10,3000,3000
2015,25,0,2,41,Chinese,10,3,9920,0,0,0,0
2015,25,0,1,42,Chinese,10,1,3630,8990,40,85000,85000
2015,25,0,1,9,Chinese,1,0,9920,0,0,9999999,999999
2015,25,0,2,3,Chinese,0,0,9920,0,0,9999999,999999
2015,25,0,2,62,Chinese,0,3,9920,0,0,0,0
2015,25,0,1,71,Filipino,7,1,4840,770,20,26900,14000
2015,25,0,2,70,Filipino,10,3,9920,0,0,7800,0
2015,25,6670,2,31,Indian,11,1,1050,6990,40,141500,141000
2015,25,6670,1,34,Other,10,1,1000,6990,40,100000,100000
2015,25,0,1,52,Chinese,11,2,4700,4870,0,0,0
2015,25,0,2,47,Chinese,10,1,1960,8190,38,35000,35000
2015,25,0,2,20,Chinese,6,3,360,8190,0,0,0
2015,25,0,2,17,Chinese,5,3,9920,0,0,0,0
2015,25,0,1,14,Chinese,2,0,9920,0,0,9999999,999999
2015,25,0,1,11,Chinese,1,0,9920,0,0,9999999,999999
2015,25,7570,2,59,Vietnamese,0,3,9920,0,0,8700,0
2015,25,7570,1,62,Vietnamese,0,3,9920,0,0,6400,0
2015,25,0,2,74,Chinese,7,3,9920,0,0,3600,0
2015,25,0,1,81,Chinese,7,3,9920,0,0,8400,0
2015,25,0,1,60,Chinese,10,1,7010,8790,10,14200,0
2015,25,0,1,34,Chinese,6,1,7140,6070,40,20000,20000
2015,25,0,2,33,Chinese,7,1,3310,7980,15,45000,45000
2015,25,0,1,0,Chinese,0,0,9920,0,0,9999999,999999
2015,25,0,2,61,Chinese,6,1,4000,8680,10,3200,3200
2015,25,810,1,51,Chinese,2,1,8750,8880,40,15600,15600
2015,25,810,2,47,Chinese,2,1,3600,8170,9,6300,6300
2015,25,810,1,19,Chinese,7,3,5860,9370,20,2500,2500
2015,25,810,2,17,Chinese,5,3,5860,9370,20,1500,1500
2015,25,0,1,43,Korean,11,1,7200,8770,40,40000,40000
2015,25,0,2,39,Korean,6,3,9920,0,0,4,0
2015,25,0,2,1,Korean,0,0,9920,0,0,9999999,999999
2015,25,930,1,32,Other,11,3,120,6870,0,0,0
2015,25,930,2,32,Other,11,1,430,6695,40,113000,110000
2015,25,0,1,60,Chinese,11,1,2200,7870,40,145000,130000
2015,25,0,2,54,Chinese,11,1,800,7280,40,100000,100000
2015,25,3770,1,18,Other,6,3,9920,0,0,0,0
2015,25,0,1,62,Japanese,6,3,2140,7270,0,0,0
2015,25,0,2,21,Chinese,7,1,4760,5380,6,800,800
2015,25,0,1,58,Chinese,11,3,1010,3365,0,30000,0
2015,25,0,2,33,Korean,11,1,3060,8190,80,55000,55000
2015,25,0,1,45,Korean,11,1,110,7460,50,210100,210000
2015,25,0,2,45,Korean,10,3,9920,0,0,0,0
2015,25,0,1,16,Korean,3,3,9920,0,0,0,0
2015,25,0,2,14,Korean,2,0,9920,0,0,9999999,999999
2015,25,810,1,24,Indian,7,3,9920,0,0,0,0
2015,25,0,1,47,Indian,11,1,430,2190,50,268000,260000
2015,25,0,2,46,Indian,2,3,9920,0,0,0,0
2015,25,0,2,15,Indian,3,0,9920,0,0,0,999999
2015,25,0,2,13,Indian,2,0,9920,0,0,9999999,999999
2015,25,0,1,26,Other,11,1,1530,7290,40,89000,88000
2015,25,0,1,68,Chinese,6,3,9920,0,0,8000,0
2015,25,0,2,65,Vietnamese,3,1,4230,8660,40,30000,30000
2015,25,0,2,19,Chinese,7,3,9920,0,0,5000,0
2015,25,0,1,43,Chinese,11,1,2340,7870,40,120200,120000
2015,25,0,2,43,Chinese,11,1,110,5380,50,125000,125000
2015,25,0,1,19,Indian,6,3,710,7080,40,3500,3500
2015,25,810,2,25,Chinese,10,1,2850,7870,20,4000,4000
2015,25,810,2,29,Chinese,11,3,2100,7270,0,0,0
2015,25,810,1,24,Chinese,10,3,840,3960,0,0,0
2015,25,930,1,28,Indonesian,11,1,1050,2190,40,80000,80000
2015,25,810,2,18,Chinese,6,2,5240,9170,3,150,150
2015,25,0,1,43,Chinese,11,1,1960,2190,40,125000,125000
2015,25,0,2,40,Chinese,11,1,1020,7570,40,110000,110000
2015,25,0,1,4,Chinese,1,0,9920,0,0,9999999,999999
2015,25,0,1,2,Chinese,0,0,9920,0,0,9999999,999999
2015,25,0,1,52,Other,11,1,4720,4970,40,47500,41500
2015,25,0,2,42,Other,6,1,5620,4970,25,10000,10000
2015,25,0,2,17,Other,5,3,4720,4770,10,1200,1200
2015,25,0,1,13,Other,2,0,9920,0,0,9999999,999999
2015,25,0,2,13,Other,2,0,9920,0,0,9999999,999999
2015,25,0,1,2,Other,0,0,9920,0,0,9999999,999999
2015,25,0,1,47,Chinese,11,1,1650,2190,40,140000,140000
2015,25,0,2,41,Chinese,11,1,1400,7380,40,140000,140000
2015,25,0,2,7,Chinese,1,0,9920,0,0,9999999,999999
2015,25,0,2,3,Chinese,1,0,9920,0,0,9999999,999999
2015,25,0,1,80,Chinese,10,3,9920,0,0,2400,0
2015,25,0,2,74,Chinese,10,3,9920,0,0,2400,0
2015,25,0,2,21,Chinese,7,3,5120,7280,40,7400,7400
2015,25,930,1,18,Indian,6,3,9920,0,0,0,0
2015,25,0,1,20,Chinese,7,1,2750,9160,2,9500,9500
2015,25,0,2,27,Chinese,10,1,1020,3960,40,70000,70000
2015,25,0,2,36,Indian,11,1,2000,7870,37,51000,51000
2015,25,0,1,34,Indian,11,1,1760,8190,40,38000,38000
2015,25,0,2,34,Indian,11,3,9920,0,0,0,0
2015,25,0,2,5,Indian,1,0,9920,0,0,9999999,999999
2015,25,930,2,19,Indian,7,3,5860,7860,20,3000,3000
2015,25,0,1,59,Chinese,11,1,9640,5590,45,50000,50000
2015,25,0,2,49,Chinese,11,3,9920,0,0,0,0
2015,25,0,1,11,Chinese,1,0,9920,0,0,9999999,999999
2015,25,0,2,44,Indian,10,1,3300,2190,40,245000,245000
2015,25,0,1,48,Indian,7,1,5140,3470,40,65000,65000
2015,25,0,2,4,Indian,0,0,9920,0,0,9999999,999999
2015,25,3770,1,44,Vietnamese,6,1,4520,8990,27,14000,14000
2015,25,3770,2,33,Vietnamese,6,1,4520,8990,35,17000,17000
2015,25,3770,2,4,Vietnamese,0,0,9920,0,0,9999999,999999
2015,25,3770,1,2,Vietnamese,0,0,9920,0,0,9999999,999999
2015,25,0,2,37,Filipino,8,3,9920,0,0,0,0
2015,25,0,2,71,Chinese,10,3,9920,0,0,9600,0
2015,25,0,1,46,Indian,11,1,1020,7380,40,108000,108000
2015,25,0,1,31,Indian,10,1,1020,7380,40,70000,70000
2015,25,0,1,36,Indian,11,1,1020,7380,40,135500,130000
2015,25,0,2,35,Indian,10,1,1020,7380,40,135000,135000
2015,25,0,2,6,Indian,1,0,9920,0,0,9999999,999999
2015,25,0,2,2,Indian,0,0,9920,0,0,9999999,999999
2015,25,0,1,58,Other,6,3,9920,0,0,0,0
2015,25,0,2,40,Other,6,1,7720,3390,40,43200,23300
2015,25,0,1,5,Other,1,0,9920,0,0,9999999,999999
2015,25,0,2,3,Other,0,0,9920,0,0,9999999,999999
2015,25,930,1,61,Chinese,11,1,1050,9370,40,80000,80000
2015,25,810,1,27,Chinese,11,1,1410,4795,40,80000,80000
2015,25,810,2,25,Chinese,10,1,1960,8190,50,17000,17000
2015,25,0,2,55,Chinese,0,1,4230,8660,40,45000,45000
2015,25,0,1,26,Chinese,7,1,310,8680,50,35000,35000
2015,25,0,1,21,Other,7,2,4230,8190,24,1500,1500
2015,25,0,2,41,Other,6,1,4520,8990,32,12000,12000
2015,25,0,1,6,Other,1,0,9920,0,0,9999999,999999
2015,25,0,1,59,Vietnamese,6,1,7750,8190,40,24000,24000
2015,25,0,2,28,Vietnamese,7,1,5700,3990,40,24000,24000
2015,25,0,2,27,Other,6,1,4520,8990,32,10000,10000
2015,25,0,2,41,Japanese,11,1,430,7870,35,67000,67000
2015,25,0,1,44,Japanese,11,1,230,7870,35,110000,90000
2015,25,0,1,7,Japanese,1,0,9920,0,0,9999999,999999
2015,25,0,1,4,Japanese,1,0,9920,0,0,9999999,999999
2015,25,0,1,60,Vietnamese,11,1,1020,6672,40,120000,120000
2015,25,0,2,60,Vietnamese,10,1,2810,6480,40,30000,30000
2015,25,810,1,43,Chinese,10,1,5165,6870,40,46000,46000
2015,25,810,2,36,Chinese,10,2,2340,9170,8,350,350
2015,25,810,1,77,Chinese,10,3,9920,0,0,9000,0
2015,25,0,2,19,Chinese,7,3,4850,3370,0,0,0
2015,25,0,1,23,Korean,7,1,5700,7870,5,480,480
2015,25,930,2,30,Japanese,10,3,5700,8190,32,4700,4700
2015,25,930,2,65,Japanese,10,1,5700,7870,40,78000,60000
2015,25,0,1,54,Indian,11,1,5000,9570,75,87000,87000
2015,25,0,2,47,Indian,10,3,9920,0,0,0,0
2015,25,0,1,17,Indian,6,3,9920,0,0,0,0
2015,25,0,2,12,Indian,2,0,9920,0,0,9999999,999999
2015,25,7570,1,26,Chinese,10,3,10,4580,0,0,0
2015,25,0,1,40,Chinese,11,1,1020,7380,40,200000,200000
2015,25,0,2,40,Chinese,11,1,1020,4795,40,90000,90000
2015,25,0,2,11,Chinese,2,0,9920,0,0,9999999,999999
2015,25,0,1,10,Chinese,1,0,9920,0,0,9999999,999999
2015,25,0,1,7,Chinese,1,0,9920,0,0,9999999,999999
2015,25,0,2,66,Chinese,10,1,3130,8190,44,116000,100000
2015,25,0,1,72,Chinese,11,3,6050,170,0,54800,0
2015,25,810,1,19,Chinese,7,3,9920,0,0,0,0
2015,25,810,2,17,Chinese,7,3,9920,0,0,0,0
2015,25,3770,2,19,Indian,7,3,5860,7860,20,3000,3000
2015,25,0,2,30,Indian,10,1,130,7380,55,65000,65000
2015,25,0,1,28,Indian,11,1,1020,6490,40,86000,86000
2015,25,0,1,28,Indian,11,1,1020,6490,40,88000,88000
2015,25,3770,1,51,Other,7,1,8140,3960,40,67000,67000
2015,25,3770,2,50,Other,7,3,8740,3380,0,0,0
2015,25,3770,1,27,Other,6,1,8140,3960,50,44000,44000
2015,25,3770,2,25,Other,6,1,8740,3095,40,24000,24000
2015,25,3770,2,82,Other,0,3,9920,0,0,0,0
2015,25,930,1,34,Filipino,11,1,230,7870,70,53000,53000
2015,25,0,2,56,Korean,6,1,7750,7070,40,25000,25000
2015,25,3770,2,22,Other,6,1,3640,7980,32,9600,9600
2015,25,3770,1,7,Other,1,0,9920,0,0,9999999,999999
2015,25,810,1,20,Korean,6,3,9920,0,0,0,0
2015,25,0,2,29,Korean,11,1,3160,8090,46,81000,81000
2015,25,810,2,24,Chinese,11,1,800,7280,45,55200,55000
2015,25,810,2,26,Chinese,11,1,800,7280,50,60000,60000
2015,25,0,1,46,Chinese,11,1,2200,7870,40,180000,180000
2015,25,0,2,43,Chinese,8,3,9920,0,0,0,0
2015,25,0,2,13,Chinese,2,0,9920,0,0,9999999,999999
2015,25,0,1,9,Chinese,1,0,9920,0,0,9999999,999999
2015,25,0,2,53,Chinese,11,1,2200,7870,35,92020,92000
2015,25,810,1,28,Korean,10,1,1010,7380,40,48000,48000
2015,25,0,1,48,Other,0,1,4220,7860,40,75000,75000
2015,25,0,2,36,Other,7,1,4520,8990,40,25000,0
2015,25,0,2,8,Other,1,0,9920,0,0,9999999,999999
2015,25,0,1,7,Other,1,0,9920,0,0,9999999,999999
2015,25,0,2,2,Other,0,0,9920,0,0,9999999,999999
2015,25,0,2,40,Filipino,11,3,2310,7860,0,0,0
2015,25,0,1,36,Other,10,1,840,6970,60,78150,78000
2015,25,0,2,53,Japanese,11,1,730,6970,50,180000,180000
2015,25,0,1,54,Japanese,11,1,2200,7870,50,120000,120000
2015,25,0,2,18,Japanese,5,3,4620,8670,12,800,800
2015,25,0,1,71,Chinese,11,3,9920,0,0,299000,0
2015,25,0,2,68,Chinese,10,3,9920,0,0,25000,0
2015,25,0,2,33,Chinese,11,1,3040,8070,37,120000,116000
2015,25,0,1,36,Chinese,10,1,410,7070,42,58000,58000
2015,25,0,1,36,Indian,11,1,1000,7380,40,89000,89000
2015,25,0,2,26,Indian,8,3,9920,0,0,0,0
2015,25,0,2,4,Indian,0,0,9920,0,0,9999999,999999
2015,25,810,1,20,Japanese,7,1,8140,7370,8,1900,1900
2015,25,0,2,36,Other,7,1,4600,7860,10,3000,3000
2015,25,0,1,43,Other,10,1,6260,770,40,72000,72000
2015,25,0,2,16,Other,3,3,9920,0,0,0,0
2015,25,0,1,15,Other,2,0,9920,0,0,0,999999
2015,25,0,1,10,Other,1,0,9920,0,0,9999999,999999
2015,25,0,1,6,Other,1,0,9920,0,0,9999999,999999
2015,25,930,1,30,Indian,11,1,2200,7870,20,14500,14500
2015,25,0,2,77,Filipino,7,3,9920,0,0,3600,0
2015,25,0,2,36,Chinese,10,1,1650,2190,40,75000,75000
2015,25,0,2,38,Filipino,10,1,3160,8170,40,70000,70000
2015,25,810,2,39,Indian,10,1,430,7380,35,51500,50000
